Time,ROOM_10_8E3690E3:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Load [W],ROOM_10_8E3690E3:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_10_8E3690E3:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_10_8E3690E3:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_10_8E3690E3::Des Latent Heat Load [W],ROOM_10_8E3690E3::Des Latent Cool Load [W],ROOM_10_8E3690E3::Des Latent Heat Mass Flow [kg/s],ROOM_10_8E3690E3::Des Latent Cool Mass Flow [kg/s],ROOM_10_8E3690E3::Des Heat Load No DOAS [W],ROOM_10_8E3690E3::Des Sens Cool Load No DOAS [W],ROOM_10_8E3690E3::Des Latent Heat Load No DOAS [W],ROOM_10_8E3690E3::Des Latent Cool Load No DOAS [W],ROOM_10_8E3690E3:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Temperature [C],ROOM_10_8E3690E3:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ROOM_10_8E3690E3:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Temperature [C],ROOM_10_8E3690E3:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],ROOM_11_1C9851CA:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Load [W],ROOM_11_1C9851CA:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_11_1C9851CA:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_11_1C9851CA:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_11_1C9851CA::Des Latent Heat Load [W],ROOM_11_1C9851CA::Des Latent Cool Load [W],ROOM_11_1C9851CA::Des Latent Heat Mass Flow [kg/s],ROOM_11_1C9851CA::Des Latent Cool Mass Flow [kg/s],ROOM_11_1C9851CA::Des Heat Load No DOAS [W],ROOM_11_1C9851CA::Des Sens Cool Load No DOAS [W],ROOM_11_1C9851CA::Des Latent Heat Load No DOAS [W],ROOM_11_1C9851CA::Des Latent Cool Load No DOAS [W],ROOM_11_1C9851CA:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Temperature [C],ROOM_11_1C9851CA:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ROOM_11_1C9851CA:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Temperature [C],ROOM_11_1C9851CA:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],ROOM_7_AB183AA5:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Load [W],ROOM_7_AB183AA5:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_7_AB183AA5:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_7_AB183AA5:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_7_AB183AA5::Des Latent Heat Load [W],ROOM_7_AB183AA5::Des Latent Cool Load [W],ROOM_7_AB183AA5::Des Latent Heat Mass Flow [kg/s],ROOM_7_AB183AA5::Des Latent Cool Mass Flow [kg/s],ROOM_7_AB183AA5::Des Heat Load No DOAS [W],ROOM_7_AB183AA5::Des Sens Cool Load No DOAS [W],ROOM_7_AB183AA5::Des Latent Heat Load No DOAS [W],ROOM_7_AB183AA5::Des Latent Cool Load No DOAS [W],ROOM_7_AB183AA5:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Temperature [C],ROOM_7_AB183AA5:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ROOM_7_AB183AA5:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Temperature [C],ROOM_7_AB183AA5:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],ROOM_8_6173059B:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Load [W],ROOM_8_6173059B:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_8_6173059B:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_8_6173059B:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_8_6173059B::Des Latent Heat Load [W],ROOM_8_6173059B::Des Latent Cool Load [W],ROOM_8_6173059B::Des Latent Heat Mass Flow [kg/s],ROOM_8_6173059B::Des Latent Cool Mass Flow [kg/s],ROOM_8_6173059B::Des Heat Load No DOAS [W],ROOM_8_6173059B::Des Sens Cool Load No DOAS [W],ROOM_8_6173059B::Des Latent Heat Load No DOAS [W],ROOM_8_6173059B::Des Latent Cool Load No DOAS [W],ROOM_8_6173059B:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Temperature [C],ROOM_8_6173059B:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ROOM_8_6173059B:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Temperature [C],ROOM_8_6173059B:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],ROOM_9_B9CCD289:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Load [W],ROOM_9_B9CCD289:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_9_B9CCD289:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_9_B9CCD289:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_9_B9CCD289::Des Latent Heat Load [W],ROOM_9_B9CCD289::Des Latent Cool Load [W],ROOM_9_B9CCD289::Des Latent Heat Mass Flow [kg/s],ROOM_9_B9CCD289::Des Latent Cool Mass Flow [kg/s],ROOM_9_B9CCD289::Des Heat Load No DOAS [W],ROOM_9_B9CCD289::Des Sens Cool Load No DOAS [W],ROOM_9_B9CCD289::Des Latent Heat Load No DOAS [W],ROOM_9_B9CCD289::Des Latent Cool Load No DOAS [W],ROOM_9_B9CCD289:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Temperature [C],ROOM_9_B9CCD289:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ROOM_9_B9CCD289:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Temperature [C],ROOM_9_B9CCD289:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
04:20:00,8.549842E+01,1.794746E+03,3.436357E-03,1.384728E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559985E+01,6.212130E+01,2.669888E+01,4.147233E+01,6.405386E+02,1.894967E+03,2.574337E-02,1.462127E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559926E+01,6.378052E+01,2.669824E+01,4.280302E+01,0.000000E+00,1.477319E+03,0.000000E+00,1.139817E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.604763E+01,6.018807E+01,2.669890E+01,4.188663E+01,2.670478E+01,1.754113E+03,1.073426E-03,1.353378E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559993E+01,6.194938E+01,2.669888E+01,4.151941E+01,2.653843E+01,1.778077E+03,1.066783E-03,1.371868E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559992E+01,6.194713E+01,2.669888E+01,4.149141E+01
04:30:00,9.859575E+01,1.792624E+03,3.962677E-03,1.383091E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559982E+01,6.211283E+01,2.669888E+01,4.147478E+01,6.533341E+02,1.888679E+03,2.625761E-02,1.457275E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559925E+01,6.383222E+01,2.669825E+01,4.281231E+01,0.000000E+00,1.473166E+03,0.000000E+00,1.136612E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.603185E+01,6.017421E+01,2.669890E+01,4.189321E+01,4.015439E+01,1.751995E+03,1.613982E-03,1.351744E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559991E+01,6.191248E+01,2.669888E+01,4.152193E+01,4.046324E+01,1.775995E+03,1.626438E-03,1.370261E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559991E+01,6.191101E+01,2.669888E+01,4.149386E+01
04:40:00,1.151253E+02,1.790509E+03,4.627016E-03,1.381459E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559980E+01,6.211523E+01,2.669888E+01,4.147722E+01,6.658221E+02,1.882467E+03,2.675949E-02,1.452481E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559924E+01,6.388341E+01,2.669825E+01,4.282151E+01,0.000000E+00,1.469088E+03,0.000000E+00,1.133466E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.601616E+01,6.016397E+01,2.669890E+01,4.189972E+01,5.595722E+01,1.749883E+03,2.249117E-03,1.350115E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559988E+01,6.188798E+01,2.669888E+01,4.152445E+01,5.680199E+01,1.773927E+03,2.283112E-03,1.368666E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559988E+01,6.188807E+01,2.669888E+01,4.149631E+01
04:50:00,1.304504E+02,1.788405E+03,5.242942E-03,1.379836E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559978E+01,6.212760E+01,2.669888E+01,4.147968E+01,6.780098E+02,1.876336E+03,2.724931E-02,1.447751E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559923E+01,6.393392E+01,2.669825E+01,4.283066E+01,0.000000E+00,1.465090E+03,0.000000E+00,1.130381E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600055E+01,6.015718E+01,2.669890E+01,4.190619E+01,7.410693E+01,1.747783E+03,2.978574E-03,1.348494E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559986E+01,6.187481E+01,2.669888E+01,4.152699E+01,7.561877E+01,1.771879E+03,3.039379E-03,1.367085E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559986E+01,6.187691E+01,2.669888E+01,4.149876E+01
05:00:00,1.454819E+02,1.786318E+03,5.847072E-03,1.378226E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559976E+01,6.214903E+01,2.669888E+01,4.148218E+01,6.899035E+02,1.870295E+03,2.772731E-02,1.443090E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559922E+01,6.398361E+01,2.669825E+01,4.283982E+01,0.000000E+00,1.461174E+03,0.000000E+00,1.127360E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.598503E+01,6.015364E+01,2.669890E+01,4.191263E+01,8.714532E+01,1.745698E+03,3.502473E-03,1.346886E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559984E+01,6.187215E+01,2.669888E+01,4.152957E+01,9.037394E+01,1.769854E+03,3.632235E-03,1.365523E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559983E+01,6.187665E+01,2.669888E+01,4.150124E+01
05:10:00,5.397613E+02,1.989088E+03,2.175095E-02,1.546948E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.775420E+01,5.521191E+01,2.606757E+01,4.289588E+01,1.111040E+03,2.076055E+03,4.508487E-02,1.614896E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.755603E+01,5.732015E+01,2.606742E+01,4.422407E+01,3.196757E+02,1.654381E+03,1.304581E-02,1.286094E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.780917E+01,5.440055E+01,2.606549E+01,4.332672E+01,4.768665E+02,1.947585E+03,1.917439E-02,1.514610E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.777722E+01,5.490340E+01,2.606732E+01,4.294295E+01,4.797637E+02,1.972341E+03,1.929191E-02,1.533901E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.777684E+01,5.491021E+01,2.606747E+01,4.291473E+01
05:20:00,6.549173E+02,1.993810E+03,2.695007E-02,1.570560E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.782372E+01,5.510935E+01,2.569949E+01,4.367550E+01,1.269292E+03,2.083808E+03,5.250495E-02,1.642028E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.772448E+01,5.686494E+01,2.569914E+01,4.494855E+01,4.009233E+02,1.652579E+03,1.664963E-02,1.300702E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.783235E+01,5.442052E+01,2.569941E+01,4.409086E+01,5.855163E+02,1.951532E+03,2.404815E-02,1.537127E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.783499E+01,5.483759E+01,2.569948E+01,4.372049E+01,5.896330E+02,1.976838E+03,2.421994E-02,1.557142E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.783483E+01,5.484409E+01,2.569948E+01,4.369346E+01
05:30:00,9.429432E+02,2.129622E+03,3.964251E-02,1.703943E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759973E+01,5.611332E+01,2.569907E+01,4.359051E+01,1.549668E+03,2.222355E+03,6.518891E-02,1.778653E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759957E+01,5.754333E+01,2.569852E+01,4.482522E+01,6.501098E+02,1.784111E+03,2.755886E-02,1.426936E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759975E+01,5.537146E+01,2.569910E+01,4.399032E+01,8.732051E+02,2.086846E+03,3.669126E-02,1.669647E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759975E+01,5.586203E+01,2.569907E+01,4.363387E+01,8.781470E+02,2.112551E+03,3.690088E-02,1.690261E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759975E+01,5.587006E+01,2.569907E+01,4.360777E+01
05:40:00,1.075551E+03,2.249741E+03,4.553919E-02,1.824171E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759800E+01,5.628732E+01,2.569871E+01,4.347489E+01,1.709141E+03,2.345429E+03,7.258610E-02,1.902268E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759804E+01,5.768111E+01,2.569797E+01,4.466464E+01,7.569358E+02,1.897511E+03,3.223529E-02,1.537953E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759809E+01,5.551493E+01,2.569866E+01,4.385145E+01,1.001643E+03,2.206536E+03,4.237041E-02,1.789069E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759798E+01,5.602867E+01,2.569870E+01,4.351564E+01,1.007597E+03,2.232611E+03,4.262624E-02,1.810259E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759797E+01,5.603872E+01,2.569871E+01,4.349101E+01
05:50:00,1.216144E+03,2.383774E+03,5.179443E-02,1.956027E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759893E+01,5.663296E+01,2.569877E+01,4.338545E+01,1.868738E+03,2.482629E+03,7.999584E-02,2.037644E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759857E+01,5.794261E+01,2.569806E+01,4.454780E+01,8.765509E+02,2.021062E+03,3.747183E-02,1.657427E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759915E+01,5.579314E+01,2.569874E+01,4.374020E+01,1.139154E+03,2.340179E+03,4.845543E-02,1.920152E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759898E+01,5.636427E+01,2.569877E+01,4.342346E+01,1.146070E+03,2.366607E+03,4.875581E-02,1.941904E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759897E+01,5.637764E+01,2.569877E+01,4.340037E+01
06:00:00,1.352518E+03,2.534196E+03,5.787342E-02,2.101583E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759893E+01,5.696697E+01,2.569879E+01,4.331269E+01,2.023124E+03,2.636533E+03,8.718416E-02,2.186943E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759863E+01,5.816981E+01,2.569809E+01,4.445613E+01,9.951939E+02,2.156214E+03,4.266580E-02,1.786572E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759910E+01,5.606773E+01,2.569878E+01,4.365087E+01,1.272650E+03,2.490251E+03,5.437296E-02,2.064968E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759897E+01,5.669147E+01,2.569879E+01,4.334804E+01,1.280515E+03,2.517056E+03,5.471776E-02,2.087303E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759896E+01,5.670809E+01,2.569879E+01,4.332646E+01
06:10:00,1.465072E+03,2.684388E+03,6.472496E-02,2.258951E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.955091E+01,5.141610E+01,2.539548E+01,4.402289E+01,2.106490E+03,2.788126E+03,9.313100E-02,2.346401E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.946841E+01,5.254285E+01,2.539548E+01,4.508354E+01,1.133303E+03,2.287131E+03,4.991399E-02,1.924432E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.966330E+01,5.030095E+01,2.539194E+01,4.435737E+01,1.381888E+03,2.640190E+03,6.100152E-02,2.221763E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.956718E+01,5.114003E+01,2.539515E+01,4.405620E+01,1.391986E+03,2.667321E+03,6.145575E-02,2.244593E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.956476E+01,5.116427E+01,2.539536E+01,4.403572E+01
06:20:00,1.334002E+03,2.926927E+03,5.892270E-02,2.490804E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959982E+01,5.162653E+01,2.500708E+01,4.512443E+01,1.952219E+03,3.032194E+03,8.678552E-02,2.580558E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959974E+01,5.248486E+01,2.500704E+01,4.593674E+01,1.052056E+03,2.504273E+03,4.631018E-02,2.130564E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959966E+01,5.079175E+01,2.500538E+01,4.545098E+01,1.262407E+03,2.882409E+03,5.569247E-02,2.452941E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959985E+01,5.139468E+01,2.500691E+01,4.515571E+01,1.271207E+03,2.909925E+03,5.608926E-02,2.476349E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959984E+01,5.141392E+01,2.500701E+01,4.513640E+01
06:30:00,1.351424E+03,3.128195E+03,6.109541E-02,2.693169E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959957E+01,5.192148E+01,2.499981E+01,4.521223E+01,1.966825E+03,3.234916E+03,8.918043E-02,2.785135E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959938E+01,5.276342E+01,2.499931E+01,4.583105E+01,1.050165E+03,2.676782E+03,4.736648E-02,2.304223E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.977277E+01,5.062358E+01,2.499945E+01,4.554079E+01,1.270446E+03,3.083250E+03,5.739370E-02,2.654540E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.962976E+01,5.160906E+01,2.499977E+01,4.524266E+01,1.281383E+03,3.111236E+03,5.789465E-02,2.678601E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.962368E+01,5.164587E+01,2.499980E+01,4.522381E+01
06:40:00,1.461783E+03,3.340810E+03,6.707965E-02,2.904841E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959923E+01,5.219851E+01,2.499853E+01,4.525420E+01,2.043202E+03,3.448956E+03,9.403494E-02,2.998967E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959923E+01,5.300751E+01,2.499799E+01,4.565919E+01,1.198739E+03,2.858856E+03,5.496723E-02,2.485436E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959931E+01,5.139742E+01,2.499843E+01,4.558924E+01,1.387101E+03,3.295263E+03,6.362077E-02,2.865293E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959926E+01,5.197739E+01,2.499851E+01,4.528335E+01,1.397666E+03,3.323853E+03,6.411045E-02,2.890126E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959925E+01,5.199751E+01,2.499852E+01,4.526512E+01
